y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,z0,z1,z2,z3,j,e,h0,t,y_plot0,y_plot1,y_plot2,y_plot3,y_plot4,y_plot5,y_plot6,y_plot7,y_plot8,y_plot9,y_plot10,y_plot11,y_plot12,y_plot13,y_plot14,y_plot15
1.1419511314118662,1.0,0.019590972418712882,-0.0,-0.0,-0.0,-0.0,1.0,0.9924335304825583,0.96984862485215,0.9325870591087886,0.8812127102552126,0.8165030231805803,0.7394372456343583,0.6511816093298294,0.5530716814306749,0.44659215349450965,0.33335437372605453,0.2150719625429917,0.09353488046265264,-0.02941765926136286,-0.15192502334122696,-0.272133315304995,-0.3882234303988921,-0.4984385839886493,-0.6011108968742727,-0.6946866352042936,0.0,0.12278309156363922,0.24370811408813137,0.36094511657982137,0.47271995862737015,0.5773411583604383,0.673225489541709,0.7589219404330155,0.8331336718675137,0.8947376422377323,0.9428016024157522,0.9765982034224239,0.9956160033551276,0.9995672070069037,0.9883920210537759,0.962259558903476,0.921565281512556,0.8669250128998414,0.799165620919098,0.7193125043182113,1.0,-0.4804090275812871,-0.18,-0.01999999999999999,1,0.46828877923248186,0.41204229368825107,0.011011011011011011,0.19856264267253082,0.6902433597662148,0.610604936360782,0.3902827284764583,0.026530524002402883,0.1175267525582891,0.15778206712869777,0.1973918184053154,0.4650605051746831,-0.4073773138498132,0.4086369616357205,0.1110142023071589,0.3783535047978042,0.5026470841268814,0.15388260088404082,0.15519302063154644
0.8701091437613367,1.0,0.019926975220606602,-0.0,-0.0,-0.0,-0.0,1.0,0.992172103305395,0.9688109651549028,0.9302823227007443,0.8771893724087486,0.8103633265391107,0.7308503998589835,0.6398954303202427,0.5389223901337085,0.4295120923544216,0.3133774419990667,0.1923366191589354,0.06828461394807227,-0.05683644107042366,-0.18106767651054304,-0.3024641538177488,-0.41912531482514187,-0.5292247364994449,-0.6310387250426536,-0.7229733016860039,0.0,0.12487801016411415,0.24780095600224328,0.36684438127155256,0.4801445667016818,0.5859277079985779,0.6825376861580347,0.7684619953226519,0.8423554222610375,0.9030611067482238,0.9496286531303284,0.9813290095225509,0.9976658816948502,0.9983835029518708,0.9834706383634813,0.9531607606565187,0.9079283950140152,0.8484816900069754,0.7757513309666586,0.6908759693673231,1.0,-0.4800730247793934,-0.18,-0.01999999999999999,13,0.6513114764684398,-0.044680041788490006,0.012012012012012012,0.20746777725899232,0.6991484943526762,0.6195100709472434,0.39918786306291976,0.03543565858886438,0.1264318871447506,0.16668720171515927,0.2062969529917769,0.4739656397611446,-0.39847217926335166,0.41754209622218197,0.1199193368936204,0.38725863938426575,0.5115522187133429,0.16278773547050232,0.16409815521800794
0.6416854694919649,1.0,0.02044432404685026,-0.0,-0.0,-0.0,-0.0,1.0,0.9917609339077536,0.9671795000511589,0.9266607545465897,0.8708723706384197,0.8007336366910471,0.7174003080337098,0.622245562271397,0.516837371882762,0.402912666962357,0.2823487138569398,0.15713218132246629,0.029326403933723398,-0.09896261781553542,-0.22562092046710597,-0.34856141176763256,-0.4657582620506391,-0.5752802861255553,-0.6753227656025617,-0.7642371872807714,0.0,0.12810249792420328,0.2540941059544478,0.3758987177194744,0.49150922072593817,0.5990205698233827,0.6966611787900473,0.782822112764805,0.8560836004884801,0.9152384294823294,0.9593118386548412,0.9875775805438495,0.9995698885182147,0.9950911517419377,0.974215171431638,0.9372859447503493,0.884911996376797,0.8179563511553042,0.7375223130583288,0.6449352847977657,1.0,-0.47955567595314974,-0.18,-0.01999999999999999,9,0.16535786112050643,0.21007431896318965,0.013013013013013013,0.2159790557894301,0.707659772883114,0.6280213494776812,0.4076991415933575,0.04394693711930217,0.13494316567518838,0.17519848024559706,0.21480823152221468,0.4824769182915824,-0.3899609007329139,0.42605337475261973,0.1284306154240582,0.3957699179147035,0.5200634972437808,0.1712990140009401,0.17260943374844573
0.13194437399699782,1.0,0.020450567337199854,-0.0,-0.0,-0.0,-0.0,1.0,0.9917559079718982,0.9671595619943283,0.9266165111468787,0.870795236714122,0.8006161301431575,0.717236317460027,0.622030580362822,0.5165686885680074,0.4025895171584119,0.28197237569081046,0.15670602179405374,0.02885587016724122,-0.0994700623579907,-0.2261559141869818,-0.34911286567745914,-0.46631357998225786,-0.5758256301524018,-0.6758433613483136,-0.7647176628091507,0.0,0.12814140237579674,0.2541699857240013,0.37600776756602583,0.4916458641298595,0.5991776131954487,0.6968300114923147,0.7829929483038087,0.8562457532689601,0.9153806206568701,0.9594225238899077,0.9876452919613811,0.9995835826767521,0.9950405553013895,0.9740911161068304,0.937080683302389,0.8846194917161448,0.8175725311307794,0.7370452841728334,0.6443654989116893,1.0,-0.47954943266280015,-0.18,-0.01999999999999999,5,-0.09356121581033074,-0.04078057554383305,0.014014014014014014,0.2240839276971929,0.7157646447908769,0.636126221385444,0.41580401350112034,0.052051809027064966,0.14304803758295118,0.18330335215335986,0.22291310342997747,0.4905817901993452,-0.38185602882515113,0.43415824666038255,0.13653548733182097,0.4038747898224663,0.5281683691515435,0.1794038859087029,0.18071430565620852
1.1004418759679215,1.0,0.020486329361181443,-0.0,-0.0,-0.0,-0.0,1.0,0.9917270896360887,0.9670452406361335,0.9263628344489188,0.8703529948739948,0.799942450675962,0.7162962020964699,0.6207982449690693,0.5150286713722637,0.400737525709244,0.2798158487869279,0.15426438899377995,0.026160498275653653,-0.10237623935709234,-0.2292190780866468,-0.3522692990427828,-0.4694909353290415,-0.5789444587660081,-0.6788188709768661,-0.7674616678418776,0.0,0.12836424611991162,0.2546046004356611,0.37663231267612324,0.492428334190741,0.6000767247665386,0.69779635343141,0.783970368727877,0.8571729508474476,0.9161929029895577,0.9600536916066992,0.988029603953432,0.9996577555993699,0.9947457492319831,0.9733748580280404,0.935898680922196,0.8829372920224073,0.8153669809749068,0.7343057540328095,0.6410948357250771,1.0,-0.47951367063881856,-0.18,-0.01999999999999999,5,0.8747482525957029,-0.04078057554383305,0.015015015015015015,0.23177392446457026,0.7234546415582542,0.6438162181528213,0.4234940102684977,0.059741805794442326,0.15073803435032854,0.19099334892073722,0.23060310019735483,0.4982717869667226,-0.37416603205777377,0.4418482434277599,0.14422548409919833,0.41156478658984363,0.5358583659189209,0.18709388267608026,0.18840430242358588
0.5641193311838296,1.0,0.022242759082947483,-0.0,-0.0,-0.0,-0.0,1.0,0.990250102031651,0.9611905291473906,0.9133879370884692,0.8477744666452813,0.7656295671021675,0.668555047237459,0.5584438403791705,0.4374430925913824,0.3079122937641443,0.17237726804210457,0.03348092076911875,-0.10606829762663807,-0.2435492058633225,-0.3762809542851271,-0.5016753008835058,-0.6172870814881745,-0.7208618899694643,-0.8103800386978066,-0.8840959420403687,0.0,0.13930088092436718,0.27588542309690695,0.4070902558171474,0.5303569116211354,0.6432817158748939,0.743662657939283,0.8295423299281137,0.8992460957624933,0.9514147462326319,0.985031003300069,0.9994393568118338,0.9943588468146632,0.9698885422167565,0.9265056089642815,0.865056005402797,0.786737986262143,0.6930787369337281,0.5859045936670418,0.46730543038547406,1.0,-0.4777572409170525,-0.18,-0.01999999999999999,5,0.32976432202112527,-0.04078057554383305,0.016016016016016016,0.23904463809600515,0.7307253551896891,0.6510869317842563,0.4307647238999326,0.06701251942587721,0.15800874798176343,0.1982640625521721,0.23787381382878972,0.5055425005981574,-0.3668953184263388,0.4491189570591948,0.15149619773063322,0.4188355002212786,0.5431290795503557,0.19436459630751515,0.19567501605502077
-0.16533602488490717,1.0,0.02386034022588912,-0.0,-0.0,-0.0,-0.0,1.0,0.9887831882722772,0.9553843868197791,0.9005528517781544,0.8255186531580108,0.7319650799174737,0.621990877691533,0.49806316632273834,0.36296209342363217,0.2197184655920602,0.07154575643718748,-0.07823198327743171,-0.22625469613703272,-0.36920169633846944,-0.5038661647051366,-0.6272270892608695,-0.736517037475069,-0.8292842398020323,-0.9034475917557413,-0.957343340624273,0.0,0.1493579813405043,0.2953653219675502,0.43474654817977965,0.5643748340315893,0.6813421473690046,0.7830244875280187,0.8671407511774362,0.9318039057320668,0.9755633223311907,0.9974373187001931,0.9969351818410661,0.9740681765030305,0.9293492924733933,0.8637817363578233,0.7788364260211109,0.6764189925696557,0.5588270301407811,0.42869855254100336,0.2889528130376262,1.0,-0.4761396597741109,-0.18,-0.01999999999999999,14,-0.40414955568710403,-0.04336962204098437,0.017017017017017015,0.2458956632919978,0.7375763803856817,0.6579379569802488,0.43761574909592527,0.07386354462186986,0.16485977317775607,0.20511508774816475,0.24472483902478237,0.5123935257941501,-0.3600442932303462,0.4559699822551875,0.1583472229266259,0.4256865254172712,0.5499801047463484,0.2012156215035078,0.20252604125101342
0.9290076678409858,1.0,0.02594345996474745,-0.0,-0.0,-0.0,-0.0,1.0,0.9867436590449171,0.9473260973307034,0.882792380132762,0.7948534693676425,0.685840861403987,0.5586447728409336,0.4166375131147719,0.2635840755315554,0.10354231719718594,-0.059244625657274,-0.2204608345967958,-0.3758320355550033,-0.5212389213028908,-0.6528263653310766,-0.7671056315926702,-0.8610468702523506,-0.9321594471312866,-0.9785579770988747,-0.9990123106889851,0.0,0.16228663325933018,0.320270612632784,0.4697633591283309,0.6068014191102574,0.7277515460846765,0.8294070278081213,0.9090727048292333,0.9646364263939939,0.9946250492268116,0.9982434945095958,0.9753958275535549,0.9266878012850837,0.8534107961111101,0.7575075819611417,0.6415208102460983,0.5085256013502484,0.3620480149426235,0.2059715646786184,0.04443425583774995,1.0,-0.47405654003525255,-0.18,-0.01999999999999999,7,0.3723900506704025,0.2664978625021523,0.018018018018018018,0.25233050486068215,0.7440112219543661,0.6643727985489332,0.4440505906646096,0.08029838619055421,0.17129461474644042,0.2115499293168491,0.2511596805934667,0.5188283673628344,-0.35360945166166186,0.4624048238238718,0.16478206449531024,0.43212136698595555,0.5564149463150327,0.20765046307219215,0.20896088281969777
0.18740067872036437,1.0,0.027446839331976447,-0.0,-0.0,-0.0,-0.0,1.0,0.9851666986709,0.9411068483402398,0.8691275550809588,0.7713641999857983,0.6507170896648988,0.5107654140020104,0.35566106375037343,0.1900054580394612,0.018713035902003215,-0.15313453843608812,-0.3204391312691492,-0.4782373837187099,-0.6218479577291904,-0.7470104154639056,-0.8500116120215163,-0.9277958518304291,-0.9780555407551621,-0.9992996445746607,-0.9908979229020825,0.0,0.17160004612435306,0.3381093018642061,0.49458800329061237,0.6363939589438836,0.7593202678830877,0.8597201241446863,0.9346150050860262,0.9817830340330874,0.999824895812927,0.9882053496809083,0.9472691080951986,0.878230610269241,0.7831379938861573,0.6648123338119135,0.5267639503882011,0.3730882701536574,0.20834432845203038,0.03741951834212785,-0.1346154017500918,1.0,-0.47255316066802355,-0.18,-0.01999999999999999,12,-0.41186751141993483,0.3040844414543506,0.01901901901901902,0.25835645211164204,0.750037169205326,0.6703987457998931,0.45007653791556945,0.0863243334415141,0.17732056199740032,0.217575876567809,0.2571856278444266,0.5248543146137943,-0.34758350441070196,0.46843077107483166,0.17080801174627014,0.43814731423691544,0.5624408935659926,0.21367641032315204,0.21498683007065766
0.8674829935473892,1.0,0.0276112675007959,-0.0,-0.0,-0.0,-0.0,1.0,0.9849888873260533,0.940406216311633,0.8675904579525451,0.7687277033551236,0.6467860324164063,0.5054264054606137,0.34889275306330647,0.18188456381128604,0.009415795197219834,-0.1633356565420869,-0.331183408393341,-0.4890882973263268,-0.6323096671819642,-0.7565476937198133,-0.8580724749103767,-0.9338360108943564,-0.9815637117212879,-0.999822685601608,-0.9880647575068607,0.0,0.17261776224995942,0.3400531551426014,0.4972793955812901,0.6395762019449731,0.7626715074467142,0.8628697170854726,0.9371626576320178,0.9833198896835039,0.999955670417846,0.9865705566769999,0.9435663993620002,0.872234278974654,0.7747157445077734,0.6539385193787193,0.5135286046572098,0.357701418444092,0.19113523963918447,0.018830755597906187,-0.15403906963140354,1.0,-0.4723887324992041,-0.18,-0.01999999999999999,5,0.6125544518940378,-0.04078057554383305,0.02002002002002002,0.2639844221571571,0.7556651392508411,0.6760267158454082,0.4557045079610845,0.09195230348702918,0.1829485320429154,0.22320384661332407,0.2628135978899417,0.5304822846593094,-0.3419555343651869,0.47405874112034674,0.1764359817917852,0.4437752842824305,0.5680688636115077,0.21930438036866712,0.22061480011617274
-0.43962764467175286,1.0,0.028631768539181923,-0.0,-0.0,-0.0,-0.0,1.0,0.98386182211114,0.935968170015705,0.8578648762682215,0.7520728305650952,0.6220066146118929,0.47186429186938195,0.30649190936369314,0.13122708494838883,-0.04827327154838276,-0.22621554275810427,-0.39685640062731475,-0.5546881801172134,-0.6946166465599525,-0.8121254189891954,-0.9034217424590135,-0.9655589043518967,-0.9965313435235725,-0.9953393825080322,-0.9620214934630866,0.0,0.17892991642581046,0.35208462720978373,0.5138753293020681,0.6590800084404059,0.7830119867403386,0.8816711915780207,0.951873263357364,0.9913523350332859,0.9988341660425999,0.9740772701457807,0.9178807097227462,0.8320583049511938,0.7193800903012302,0.5834829079172961,0.4287530236072043,0.26018455416639324,0.08321827548744025,-0.09643398585835372,-0.27297370956751943,1.0,-0.4713682314608181,-0.18,-0.01999999999999999,8,-0.13254929093744172,-0.605939956522344,0.02102102102102102,0.2692287742008231,0.760909491294507,0.6812710678890741,0.46094886000475055,0.09719665553069515,0.18819288408658136,0.22844819865699004,0.26805794993360765,0.5357266367029754,-0.3367111823215209,0.47930309316401276,0.18168033383545118,0.4490196363260965,0.5733132156551737,0.22454873241233309,0.2258591521598387
