y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,z0,z1,z2,z3,j,e,t,y_plot0
-2.204048489559989,1.0,0.02044432404685026,-0.0,-0.0,-0.0,-0.0,1.0,0.9917609339077536,0.9671795000511589,0.9266607545465897,0.8708723706384197,0.8007336366910471,0.7174003080337098,0.622245562271397,0.516837371882762,0.402912666962357,0.2823487138569398,0.15713218132246629,0.029326403933723398,-0.09896261781553542,-0.22562092046710597,-0.34856141176763256,-0.4657582620506391,-0.5752802861255553,-0.6753227656025617,-0.7642371872807714,0.0,0.12810249792420328,0.2540941059544478,0.3758987177194744,0.49150922072593817,0.5990205698233827,0.6966611787900473,0.782822112764805,0.8560836004884801,0.9152384294823294,0.9593118386548412,0.9875775805438495,0.9995698885182147,0.9950911517419377,0.974215171431638,0.9372859447503493,0.884911996376797,0.8179563511553042,0.7375223130583288,0.6449352847977657,1.0,-0.47955567595314974,-0.18,-0.01999999999999999,9,-0.04423594883959535,0.013013013013013013,-2.152199124852441
-2.41081154204378,1.0,0.020450567337199854,-0.0,-0.0,-0.0,-0.0,1.0,0.9917559079718982,0.9671595619943283,0.9266165111468787,0.870795236714122,0.8006161301431575,0.717236317460027,0.622030580362822,0.5165686885680074,0.4025895171584119,0.28197237569081046,0.15670602179405374,0.02885587016724122,-0.0994700623579907,-0.2261559141869818,-0.34911286567745914,-0.46631357998225786,-0.5758256301524018,-0.6758433613483136,-0.7647176628091507,0.0,0.12814140237579674,0.2541699857240013,0.37600776756602583,0.4916458641298595,0.5991776131954487,0.6968300114923147,0.7829929483038087,0.8562457532689601,0.9153806206568701,0.9594225238899077,0.9876452919613811,0.9995835826767521,0.9950405553013895,0.9740911161068304,0.937080683302389,0.8846194917161448,0.8175725311307794,0.7370452841728334,0.6443654989116893,1.0,-0.47954943266280015,-0.18,-0.01999999999999999,5,-0.2509762633320419,0.014014014014014014,-2.150986603947126
-1.9331395547200945,1.0,0.020486329361181443,-0.0,-0.0,-0.0,-0.0,1.0,0.9917270896360887,0.9670452406361335,0.9263628344489188,0.8703529948739948,0.799942450675962,0.7162962020964699,0.6207982449690693,0.5150286713722637,0.400737525709244,0.2798158487869279,0.15426438899377995,0.026160498275653653,-0.10237623935709234,-0.2292190780866468,-0.3522692990427828,-0.4694909353290415,-0.5789444587660081,-0.6788188709768661,-0.7674616678418776,0.0,0.12836424611991162,0.2546046004356611,0.37663231267612324,0.492428334190741,0.6000767247665386,0.69779635343141,0.783970368727877,0.8571729508474476,0.9161929029895577,0.9600536916066992,0.988029603953432,0.9996577555993699,0.9947457492319831,0.9733748580280404,0.935898680922196,0.8829372920224073,0.8153669809749068,0.7343057540328095,0.6410948357250771,1.0,-0.47951367063881856,-0.18,-0.01999999999999999,5,0.22682648809830008,0.015015015015015015,-2.1504513192994317
-2.8043068139937817,1.0,0.022242759082947483,-0.0,-0.0,-0.0,-0.0,1.0,0.990250102031651,0.9611905291473906,0.9133879370884692,0.8477744666452813,0.7656295671021675,0.668555047237459,0.5584438403791705,0.4374430925913824,0.3079122937641443,0.17237726804210457,0.03348092076911875,-0.10606829762663807,-0.2435492058633225,-0.3762809542851271,-0.5016753008835058,-0.6172870814881745,-0.7208618899694643,-0.8103800386978066,-0.8840959420403687,0.0,0.13930088092436718,0.27588542309690695,0.4070902558171474,0.5303569116211354,0.6432817158748939,0.743662657939283,0.8295423299281137,0.8992460957624933,0.9514147462326319,0.985031003300069,0.9994393568118338,0.9943588468146632,0.9698885422167565,0.9265056089642815,0.865056005402797,0.786737986262143,0.6930787369337281,0.5859045936670418,0.46730543038547406,1.0,-0.4777572409170525,-0.18,-0.01999999999999999,5,-0.6368486501306888,0.016016016016016016,-2.1506091795608
-3.1378532900481653,1.0,0.02386034022588912,-0.0,-0.0,-0.0,-0.0,1.0,0.9887831882722772,0.9553843868197791,0.9005528517781544,0.8255186531580108,0.7319650799174737,0.621990877691533,0.49806316632273834,0.36296209342363217,0.2197184655920602,0.07154575643718748,-0.07823198327743171,-0.22625469613703272,-0.36920169633846944,-0.5038661647051366,-0.6272270892608695,-0.736517037475069,-0.8292842398020323,-0.9034475917557413,-0.957343340624273,0.0,0.1493579813405043,0.2953653219675502,0.43474654817977965,0.5643748340315893,0.6813421473690046,0.7830244875280187,0.8671407511774362,0.9318039057320668,0.9755633223311907,0.9974373187001931,0.9969351818410661,0.9740681765030305,0.9293492924733933,0.8637817363578233,0.7788364260211109,0.6764189925696557,0.5588270301407811,0.42869855254100336,0.2889528130376262,1.0,-0.4761396597741109,-0.18,-0.01999999999999999,14,-0.961719105728053,0.017017017017017015,-2.1514718517924836
-2.3803467834965844,1.0,0.02594345996474745,-0.0,-0.0,-0.0,-0.0,1.0,0.9867436590449171,0.9473260973307034,0.882792380132762,0.7948534693676425,0.685840861403987,0.5586447728409336,0.4166375131147719,0.2635840755315554,0.10354231719718594,-0.059244625657274,-0.2204608345967958,-0.3758320355550033,-0.5212389213028908,-0.6528263653310766,-0.7671056315926702,-0.8610468702523506,-0.9321594471312866,-0.9785579770988747,-0.9990123106889851,0.0,0.16228663325933018,0.320270612632784,0.4697633591283309,0.6068014191102574,0.7277515460846765,0.8294070278081213,0.9090727048292333,0.9646364263939939,0.9946250492268116,0.9982434945095958,0.9753958275535549,0.9266878012850837,0.8534107961111101,0.7575075819611417,0.6415208102460983,0.5085256013502484,0.3620480149426235,0.2059715646786184,0.04443425583774995,1.0,-0.47405654003525255,-0.18,-0.01999999999999999,7,-0.19077630142808147,0.018018018018018018,-2.1530462170916347
-1.9951229123776866,1.0,0.027446839331976447,-0.0,-0.0,-0.0,-0.0,1.0,0.9851666986709,0.9411068483402398,0.8691275550809588,0.7713641999857983,0.6507170896648988,0.5107654140020104,0.35566106375037343,0.1900054580394612,0.018713035902003215,-0.15313453843608812,-0.3204391312691492,-0.4782373837187099,-0.6218479577291904,-0.7470104154639056,-0.8500116120215163,-0.9277958518304291,-0.9780555407551621,-0.9992996445746607,-0.9908979229020825,0.0,0.17160004612435306,0.3381093018642061,0.49458800329061237,0.6363939589438836,0.7593202678830877,0.8597201241446863,0.9346150050860262,0.9817830340330874,0.999824895812927,0.9882053496809083,0.9472691080951986,0.878230610269241,0.7831379938861573,0.6648123338119135,0.5267639503882011,0.3730882701536574,0.20834432845203038,0.03741951834212785,-0.1346154017500918,1.0,-0.47255316066802355,-0.18,-0.01999999999999999,12,0.20550582182665786,0.01901901901901902,-2.155333859308239
-2.634020433208884,1.0,0.0276112675007959,-0.0,-0.0,-0.0,-0.0,1.0,0.9849888873260533,0.940406216311633,0.8675904579525451,0.7687277033551236,0.6467860324164063,0.5054264054606137,0.34889275306330647,0.18188456381128604,0.009415795197219834,-0.1633356565420869,-0.331183408393341,-0.4890882973263268,-0.6323096671819642,-0.7565476937198133,-0.8580724749103767,-0.9338360108943564,-0.9815637117212879,-0.999822685601608,-0.9880647575068607,0.0,0.17261776224995942,0.3400531551426014,0.4972793955812901,0.6395762019449731,0.7626715074467142,0.8628697170854726,0.9371626576320178,0.9833198896835039,0.999955670417846,0.9865705566769999,0.9435663993620002,0.872234278974654,0.7747157445077734,0.6539385193787193,0.5135286046572098,0.357701418444092,0.19113523963918447,0.018830755597906187,-0.15403906963140354,1.0,-0.4723887324992041,-0.18,-0.01999999999999999,5,-0.43212273688838526,0.02002002002002002,-2.158330596720922
-2.6291256139085335,1.0,0.028631768539181923,-0.0,-0.0,-0.0,-0.0,1.0,0.98386182211114,0.935968170015705,0.8578648762682215,0.7520728305650952,0.6220066146118929,0.47186429186938195,0.30649190936369314,0.13122708494838883,-0.04827327154838276,-0.22621554275810427,-0.39685640062731475,-0.5546881801172134,-0.6946166465599525,-0.8121254189891954,-0.9034217424590135,-0.9655589043518967,-0.9965313435235725,-0.9953393825080322,-0.9620214934630866,0.0,0.17892991642581046,0.35208462720978373,0.5138753293020681,0.6590800084404059,0.7830119867403386,0.8816711915780207,0.951873263357364,0.9913523350332859,0.9988341660425999,0.9740772701457807,0.9178807097227462,0.8320583049511938,0.7193800903012302,0.5834829079172961,0.4287530236072043,0.26018455416639324,0.08321827548744025,-0.09643398585835372,-0.27297370956751943,1.0,-0.4713682314608181,-0.18,-0.01999999999999999,8,-0.4191251041729793,0.02102102102102102,-2.1620260661991044
-2.719748924796096,1.0,0.028997408275076575,-0.0,-0.0,-0.0,-0.0,1.0,0.9834481556717702,0.934340549788413,0.854302825245755,0.7459845259578278,0.6129713871800562,0.45966663444575795,0.29114522055900466,0.11298582593705005,-0.06891381628931759,-0.24853215699711542,-0.4199231665585622,-0.5774131703546198,-0.7157886683331193,-0.8304689210912971,-0.9176575892468026,-0.9744684062746453,-0.9990207245756156,-0.9905017718488843,-0.9491935568531962,0.0,0.181189748898202,0.35638144876113587,0.5197756081013432,0.6659632775397417,0.7901051059818293,0.8880915409896155,0.9566788701260462,0.993596599801611,0.9976226169872264,0.9686236456634544,0.9075596587483546,0.8164520994528869,0.6983169640542178,0.5570649612939742,0.3973720534936327,0.22452466495365916,0.04424468180936384,-0.1374999635062519,-0.3146928528396826,1.0,-0.4710025917249234,-0.18,-0.01999999999999999,14,-0.5067591530537388,0.022022022022022022,-2.166403368880331
-2.05177242143761,1.0,0.030270465189301765,-0.0,-0.0,-0.0,-0.0,1.0,0.981967399905068,0.9285199489526395,0.8415852401609517,0.7242985912060246,0.5808899685620155,0.41653143291353373,0.23715060775165436,0.04921689844606367,-0.14049182815470873,-0.32513368884804134,-0.49804953796460005,-0.6530031307899967,-0.7844060349788442,-0.887519178486042,-0.958623765148797,-0.9951553938146998,-0.9957965439826522,-0.9605240924434956,-0.890610147223177,0.0,0.18905032537311395,0.3712825129156876,0.5401243223029613,0.689486439878964,0.8139820909725353,0.9091213150042179,0.9714728968134011,0.9987881141199818,0.9900818381435688,0.9456680624701592,0.8671485788106029,0.7573552080618858,0.6202476701195807,0.4607707757871165,0.2846760911842511,0.0983145063635572,-0.09159281081070647,-0.2781968149271288,-0.45476759522102167,1.0,-0.46972953481069823,-0.18,-0.01999999999999999,14,0.1719108708294999,0.023023023023023025,-2.171438785739456
-1.7121552929391188,1.0,0.03091310296305061,-0.0,-0.0,-0.0,-0.0,1.0,0.9811960473139762,0.9254913665291415,0.834980894009232,0.7130685390399557,0.5643391699306806,0.39438618672091275,0.209601165120902,0.016933482737153664,-0.17637103246299296,-0.3630426025639008,-0.5360609008215635,-0.6889190714474747,-0.8158684388253907,-0.9121347031599207,-0.9740974918914521,-0.999426514324781,-0.9871691989810684,-0.9377865178158757,-0.853135650029482,0.0,0.19301377343451223,0.3787687031421975,0.5502789353042179,0.7010943293390863,0.8255430341792912,0.9189447947095284,0.9777869663581942,0.9998566183020396,0.9843237571591665,0.9317725413015934,0.8441793118824779,0.7248382667850458,0.5782375727403225,0.4098905747774194,0.22612845086539304,0.03386210957129286,-0.1596777147352624,-0.3472123946560291,-0.5216891436945695,1.0,-0.4690868970369494,-0.18,-0.01999999999999999,14,0.5170577766940658,0.024024024024024024,-2.17710157062739
-1.7090956645308357,1.0,0.033163421948258276,-0.0,-0.0,-0.0,-0.0,1.0,0.9783690066199829,0.9144118262291446,0.8108953735187625,0.6722979758954388,0.5046156321401291,0.3151026135882668,0.11195762993929685,-0.09603086321379176,-0.2998648704339707,-0.49072612759963585,-0.6603575975302827,-0.8014206858196868,-0.9078127230099422,-0.9749309781967509,-0.9998717823128649,-0.981556146620828,-0.9207764419094508,-0.820162118959236,-0.6840659532775252,0.0,0.20686731710308343,0.4047851430725695,0.5851911595417916,0.7402806438148277,0.8633441166764374,0.9490576077930377,0.9937129812467861,0.995378356862562,0.9539816871825255,0.8713138743822836,0.7509512922846816,0.5981010653228289,0.41937579799181773,0.22250750044060622,0.01601308635132498,-0.19117408566767502,-0.3900906869236584,-0.5721311900467375,-0.7294201612010123,1.0,-0.4668365780517417,-0.18,-0.01999999999999999,11,0.5397947953708323,0.025025025025025023,-2.1833538274211506
-2.8972242578608896,1.0,0.03332719815498475,-0.0,-0.0,-0.0,-0.0,1.0,0.9781556146830557,0.9135768130719728,0.8090849636181495,0.6692451867654847,0.5001669104503886,0.30923695670596474,0.10479682048849234,-0.1042217599824628,-0.30868701988648395,-0.4996661233810258,-0.6688154282176495,-0.8087450092144666,-0.9133415150024103,-0.9780352528310055,-0.9999998328268094,-0.9782756494923158,-0.9138118056904339,-0.809424647507203,-0.6696747215536137,0.0,0.20787398457722792,0.4066662103215088,0.5876916892785006,0.7430416408191612,0.8659290165426453,0.950985018077169,0.9944936532806545,0.9945540833691037,0.9511636682262424,0.8662180817469568,0.7434284921753014,0.5881594257263012,0.4071943970305852,0.20843954571959541,0.000578226904630275,-0.20730835393294603,-0.4061378876450568,-0.5872237563381102,-0.7426545410297374,1.0,-0.46667280184501525,-0.18,-0.01999999999999999,8,-0.6469006597080071,0.026026026026026026,-2.190150476865021
-1.4786323256806189,1.0,0.03455772410595259,-0.0,-0.0,-0.0,-0.0,1.0,0.976519191562125,0.9071794629782921,0.795237120016524,0.6459491560991649,0.4663263753918627,0.26480415410435076,0.05084630158468294,-0.16549937546955337,-0.3740729342598126,-0.565079423227775,-0.7295488688177447,-0.8597575199381585,-0.9495905678011917,-0.9948293072303189,-0.9933492538765282,-0.9452199134383756,-0.8527015175620002,-0.7201388797085078,-0.553757355688812,0.0,0.21543042614926505,0.42074389116232874,0.6062985427558149,0.7633804344720767,0.8846127466942173,0.964302214022699,0.9987064902238092,0.9862098948597037,0.927399288254123,0.8250365115827087,0.683928686345842,0.5107024641704668,0.31349282853521626,0.101561062793,-0.11514017466959464,-0.3264342433623497,-0.5223984321831967,-0.6938299459753632,-0.8326780836677128,1.0,-0.4654422758940474,-0.18,-0.01999999999999999,6,0.7823662813506933,0.02702702702702703,-2.197439317508849
-2.186556345857554,1.0,0.034735684918102305,-0.0,-0.0,-0.0,-0.0,1.0,0.9762776953004121,0.9062362766821686,0.793198831893376,0.6425283783495199,0.46137341686698485,0.25832877383403263,0.043027823029956676,-0.17431456603107243,-0.3833866685941705,-0.5742691404169669,-0.7379056371826795,-0.8665324892188104,-0.9540470457722593,-0.9962972128906055,-0.9912784478978695,-0.9392288641387978,-0.8426179337842291,-0.7060293246885274,-0.535943430058615,0.0,0.2165221966887361,0.4227715823293236,0.6089627353812248,0.7662618893143102,0.8872060472114036,0.9660570607419653,0.9990738743683085,0.9846900182643261,0.9235879288645255,0.8186665709339536,0.6749038973172579,0.4991206719103629,0.29965686118162665,0.08597594772034549,-0.13178406099825143,-0.3432916264177496,-0.5385118547118498,-0.7081825984023202,-0.844253895328299,1.0,-0.4652643150818977,-0.18,-0.01999999999999999,7,0.07596622516316157,0.028028028028028028,-2.205161183879103
-1.8785154982167804,1.0,0.0351222268921878,-0.0,-0.0,-0.0,-0.0,1.0,0.9757489457808295,0.9041720103848003,0.7887408260941747,0.6350540487265829,0.45056581102344684,0.24422418149544248,0.02603716423328108,-0.19341271039194982,-0.4034816607643969,-0.5939808998735672,-0.7556708129667664,-0.8807090983457624,-0.9630311355341586,-0.9986441321573784,-0.9858207827913881,-0.9251830469176795,-0.819671982577055,-0.6744050988536082,-0.4964281458941945,0.0,0.21889265590147114,0.42716855647005264,0.614725881391274,0.7724677049534012,0.892743216124762,0.9697187990200464,0.9996609755705627,0.9811174870823778,0.9149877318449707,0.8044791424178674,0.654951618388829,0.47365755994282865,0.2693901111618408,0.052056673997065456,-0.16780162161485493,-0.379521184779083,-0.5728331702845079,-0.7383615392477149,-0.8680778167676285,1.0,-0.4648777731078122,-0.18,-0.01999999999999999,6,0.38729357175160317,0.029029029029029027,-2.2132502036688626
