y,x0,x1,x2,j
-1.0493401153015363,1.0,0.0,0.2945946478652902,DAKOTA
-0.014673507975896612,1.0,0.0,0.2945946478652902,DAKOTA
0.2367000130631951,1.0,0.0,0.2945946478652902,DAKOTA
-0.37765828545237173,1.0,0.0,0.2945946478652902,DAKOTA
-1.0493401153015363,1.0,0.0,0.2945946478652902,DAKOTA
-1.0493401153015363,1.0,0.0,0.2945946478652902,DAKOTA
-0.6980409467233591,1.0,0.0,0.2945946478652902,DAKOTA
0.39620512609152125,1.0,0.0,0.2945946478652902,DAKOTA
-1.0493401153015363,0.0,1.0,0.2945946478652902,DAKOTA
0.11747008369455665,1.0,0.0,0.2945946478652902,DAKOTA
1.1249992006332123,1.0,0.0,0.2945946478652902,DAKOTA
0.26477336003792934,1.0,0.0,0.2945946478652902,DAKOTA
0.2922157915704981,1.0,0.0,0.2945946478652902,DAKOTA
0.3190550436335794,1.0,0.0,0.2945946478652902,DAKOTA
-0.5273724940915259,1.0,0.0,0.2945946478652902,DAKOTA
-2.1682564577066863,1.0,0.0,0.2945946478652902,DAKOTA
0.6229911692832242,1.0,0.0,0.2945946478652902,DAKOTA
0.5372621647179738,1.0,0.0,1.0833664372508094,DODGE
0.8829980580193753,1.0,0.0,1.0833664372508094,DODGE
0.6021165274424689,1.0,0.0,1.0833664372508094,DODGE
0.9160037648287193,1.0,0.0,0.7871856179597727,DOUGLAS
0.39620512609152125,1.0,0.0,0.7871856179597727,DOUGLAS
0.814183412780508,1.0,0.0,0.7871856179597727,DOUGLAS
0.741258056952778,1.0,0.0,0.7871856179597727,DOUGLAS
0.08575046106006448,0.0,1.0,0.7871856179597727,DOUGLAS
0.5592652250691647,1.0,0.0,0.7871856179597727,DOUGLAS
0.9794537147346432,1.0,0.0,0.7871856179597727,DOUGLAS
0.2922157915704981,1.0,0.0,0.7871856179597727,DOUGLAS
-0.28716231265594083,1.0,0.0,0.7871856179597727,DOUGLAS
-0.014673507975896612,1.0,0.0,1.1687332349579767,FARIBAULT
0.2367000130631951,1.0,0.0,1.1687332349579767,FARIBAULT
-0.47540138225647494,1.0,0.0,1.1687332349579767,FARIBAULT
-1.1335898503810466,0.0,1.0,1.1687332349579767,FARIBAULT
0.4920297043373704,1.0,0.0,1.1687332349579767,FARIBAULT
-3.5098123645787203,1.0,0.0,1.1687332349579767,FARIBAULT
-0.37765828545237173,0.0,1.0,1.4970823808960951,FILLMORE
-0.08652580854024756,1.0,0.0,1.4970823808960951,FILLMORE
-0.08652580854024756,1.0,0.0,0.9747777903764487,FREEBORN
1.2301080739089278,1.0,0.0,0.9747777903764487,FREEBORN
0.2367000130631951,1.0,0.0,0.9747777903764487,FREEBORN
1.1521366910201962,1.0,0.0,0.9747777903764487,FREEBORN
0.7223253240468077,1.0,0.0,0.9747777903764487,FREEBORN
2.7140935974587994,1.0,0.0,0.9747777903764487,FREEBORN
1.615545437532632,1.0,0.0,0.9747777903764487,FREEBORN
-0.5273724940915259,0.0,1.0,0.9747777903764487,FREEBORN
0.5808788302069927,0.0,1.0,0.9747777903764487,FREEBORN
1.7125820623406647,1.0,0.0,0.8991973499046738,GOODHUE
0.8317540297492089,0.0,1.0,0.8991973499046738,GOODHUE
0.9481407987853919,1.0,0.0,0.8991973499046738,GOODHUE
1.2550300983317868,0.0,1.0,0.8991973499046738,GOODHUE
-0.3315721816877233,1.0,0.0,0.8991973499046738,GOODHUE
3.065392766036976,1.0,0.0,0.8991973499046738,GOODHUE
0.42087539568179066,1.0,0.0,0.8991973499046738,GOODHUE
0.42087539568179066,1.0,0.0,0.8991973499046738,GOODHUE
0.019726986890453622,1.0,0.0,0.8991973499046738,GOODHUE
0.39620512609152125,1.0,0.0,0.8991973499046738,GOODHUE
0.5808788302069927,1.0,0.0,0.8991973499046738,GOODHUE
0.019726986890453622,1.0,0.0,0.8991973499046738,GOODHUE
0.14838659100174648,1.0,0.0,0.8991973499046738,GOODHUE
0.7963562814087745,1.0,0.0,0.8991973499046738,GOODHUE
0.9948141287268519,1.0,0.0,0.09637330237005726,HENNEPIN
-0.05007125631633122,1.0,0.0,0.09637330237005726,HENNEPIN
-0.581654177687176,0.0,1.0,0.09637330237005726,HENNEPIN
-0.8964987940414366,1.0,0.0,0.09637330237005726,HENNEPIN
0.17853964919926232,1.0,0.0,0.09637330237005726,HENNEPIN
-0.7606770766650413,1.0,0.0,0.09637330237005726,HENNEPIN
-0.37765828545237173,1.0,0.0,0.09637330237005726,HENNEPIN
1.416547383697827,1.0,0.0,0.09637330237005726,HENNEPIN
-0.3315721816877233,1.0,0.0,0.09637330237005726,HENNEPIN
0.14838659100174648,1.0,0.0,0.09637330237005726,HENNEPIN
0.9160037648287193,1.0,0.0,0.09637330237005726,HENNEPIN
-1.1335898503810466,1.0,0.0,0.09637330237005726,HENNEPIN
-1.5444684844484646,1.0,0.0,0.09637330237005726,HENNEPIN
-2.3908960221735702,1.0,0.0,0.09637330237005726,HENNEPIN
-0.37765828545237173,0.0,1.0,0.09637330237005726,HENNEPIN
0.6636994992238764,1.0,0.0,0.09637330237005726,HENNEPIN
-0.638461481234118,1.0,0.0,0.09637330237005726,HENNEPIN
0.5372621647179738,1.0,0.0,0.09637330237005726,HENNEPIN
-0.16287171789625993,1.0,0.0,0.09637330237005726,HENNEPIN
-0.20291257757643044,1.0,0.0,0.09637330237005726,HENNEPIN
0.5592652250691647,1.0,0.0,0.09637330237005726,HENNEPIN
0.20796605649098746,1.0,0.0,0.09637330237005726,HENNEPIN
0.14838659100174648,1.0,0.0,0.09637330237005726,HENNEPIN
1.762431302553825,1.0,0.0,0.09637330237005726,HENNEPIN
0.8829980580193753,1.0,0.0,0.09637330237005726,HENNEPIN
-0.47540138225647494,1.0,0.0,0.09637330237005726,HENNEPIN
-0.24431101028263677,0.0,1.0,0.09637330237005726,HENNEPIN
0.2922157915704981,1.0,0.0,0.09637330237005726,HENNEPIN
-0.9705297514034031,1.0,0.0,0.09637330237005726,HENNEPIN
1.0972448965893973,1.0,0.0,0.09637330237005726,HENNEPIN
0.5808788302069927,1.0,0.0,0.09637330237005726,HENNEPIN
1.0972448965893973,1.0,0.0,0.09637330237005726,HENNEPIN
0.11747008369455665,1.0,0.0,0.09637330237005726,HENNEPIN
-0.7606770766650413,1.0,0.0,0.09637330237005726,HENNEPIN
-0.6980409467233591,1.0,0.0,0.09637330237005726,HENNEPIN
0.5592652250691647,1.0,0.0,0.09637330237005726,HENNEPIN
-0.37765828545237173,1.0,0.0,0.09637330237005726,HENNEPIN
-1.6731280885597575,0.0,1.0,0.09637330237005726,HENNEPIN
-0.581654177687176,1.0,0.0,0.09637330237005726,HENNEPIN
-0.24431101028263677,1.0,0.0,0.09637330237005726,HENNEPIN
0.14838659100174648,1.0,0.0,0.09637330237005726,HENNEPIN
0.26477336003792934,1.0,0.0,0.09637330237005726,HENNEPIN
0.37102615546863077,1.0,0.0,0.09637330237005726,HENNEPIN
-0.24431101028263677,1.0,0.0,0.09637330237005726,HENNEPIN
0.20796605649098746,1.0,0.0,0.09637330237005726,HENNEPIN
-0.8964987940414366,1.0,0.0,0.09637330237005726,HENNEPIN
0.26477336003792934,1.0,0.0,0.09637330237005726,HENNEPIN
-1.816957289128509,0.0,1.0,0.09637330237005726,HENNEPIN
0.5592652250691647,1.0,0.0,0.09637330237005726,HENNEPIN
-0.05007125631633122,0.0,1.0,0.09637330237005726,HENNEPIN
0.5592652250691647,1.0,0.0,0.09637330237005726,HENNEPIN
-0.37765828545237173,1.0,0.0,0.09637330237005726,HENNEPIN
-0.28716231265594083,1.0,0.0,0.09637330237005726,HENNEPIN
1.0688450860888188,1.0,0.0,0.09637330237005726,HENNEPIN
-0.05007125631633122,1.0,0.0,0.09637330237005726,HENNEPIN
-0.08652580854024756,1.0,0.0,0.09637330237005726,HENNEPIN
1.0972448965893973,1.0,0.0,0.09637330237005726,HENNEPIN
-0.8267005508346518,1.0,0.0,0.09637330237005726,HENNEPIN
0.6021165274424689,1.0,0.0,0.09637330237005726,HENNEPIN
1.5970430106666398,1.0,0.0,0.09637330237005726,HENNEPIN
-0.28716231265594083,1.0,0.0,0.09637330237005726,HENNEPIN
0.37102615546863077,1.0,0.0,0.09637330237005726,HENNEPIN
0.5808788302069927,1.0,0.0,0.09637330237005726,HENNEPIN
1.6694278610916546,1.0,0.0,0.09637330237005726,HENNEPIN
0.9481407987853919,0.0,1.0,0.09637330237005726,HENNEPIN
0.6021165274424689,1.0,0.0,0.09637330237005726,HENNEPIN
0.34531706249699845,1.0,0.0,0.09637330237005726,HENNEPIN
0.9481407987853919,1.0,0.0,0.09637330237005726,HENNEPIN
-0.3315721816877233,1.0,0.0,0.09637330237005726,HENNEPIN
0.3190550436335794,1.0,0.0,0.09637330237005726,HENNEPIN
0.643514960148675,1.0,0.0,0.09637330237005726,HENNEPIN
-0.5273724940915259,1.0,0.0,0.09637330237005726,HENNEPIN
-0.42555214204331476,1.0,0.0,0.09637330237005726,HENNEPIN
0.17853964919926232,1.0,0.0,0.09637330237005726,HENNEPIN
0.34531706249699845,1.0,0.0,0.09637330237005726,HENNEPIN
0.34531706249699845,1.0,0.0,0.09637330237005726,HENNEPIN
1.3836897024430794,1.0,0.0,0.09637330237005726,HENNEPIN
0.9481407987853919,1.0,0.0,0.09637330237005726,HENNEPIN
-0.16287171789625993,1.0,0.0,0.09637330237005726,HENNEPIN
-0.9705297514034031,1.0,0.0,0.09637330237005726,HENNEPIN
-0.8964987940414366,0.0,1.0,0.09637330237005726,HENNEPIN
1.886196564196715,1.0,0.0,0.09637330237005726,HENNEPIN
-0.12410221367829775,1.0,0.0,0.09637330237005726,HENNEPIN
0.4687692522727338,1.0,0.0,0.09637330237005726,HENNEPIN
0.42087539568179066,1.0,0.0,0.09637330237005726,HENNEPIN
0.6636994992238764,1.0,0.0,0.09637330237005726,HENNEPIN
-1.5444684844484646,0.0,1.0,0.09637330237005726,HENNEPIN
-0.7606770766650413,1.0,0.0,0.09637330237005726,HENNEPIN
0.14838659100174648,1.0,0.0,0.09637330237005726,HENNEPIN
0.5808788302069927,1.0,0.0,0.09637330237005726,HENNEPIN
-2.3908960221735702,0.0,1.0,0.09637330237005726,HENNEPIN
-0.3315721816877233,1.0,0.0,0.09637330237005726,HENNEPIN
0.05318488285925064,1.0,0.0,0.09637330237005726,HENNEPIN
0.703094425637916,1.0,0.0,0.09637330237005726,HENNEPIN
2.321009621606678,1.0,0.0,0.09637330237005726,HENNEPIN
0.14838659100174648,1.0,0.0,0.09637330237005726,HENNEPIN
-0.20291257757643044,1.0,0.0,0.09637330237005726,HENNEPIN
-0.16287171789625993,1.0,0.0,0.09637330237005726,HENNEPIN
0.37102615546863077,1.0,0.0,0.09637330237005726,HENNEPIN
-0.16287171789625993,1.0,0.0,0.09637330237005726,HENNEPIN
0.2367000130631951,1.0,0.0,0.09637330237005726,HENNEPIN
0.11747008369455665,1.0,0.0,0.09637330237005726,HENNEPIN
-0.16287171789625993,1.0,0.0,0.09637330237005726,HENNEPIN
0.26477336003792934,1.0,0.0,0.09637330237005726,HENNEPIN
-0.20291257757643044,0.0,1.0,0.09637330237005726,HENNEPIN
-0.014673507975896612,1.0,0.0,1.7397809261356103,HOUSTON
1.0831275507883005,1.0,0.0,1.7397809261356103,HOUSTON
1.1521366910201962,1.0,0.0,1.7397809261356103,HOUSTON
0.39620512609152125,0.0,1.0,1.7397809261356103,HOUSTON
0.05318488285925064,1.0,0.0,1.7397809261356103,HOUSTON
-0.5273724940915259,0.0,1.0,1.7397809261356103,HOUSTON
-0.24431101028263677,0.0,1.0,-0.7364259409943207,HUBBARD
-1.6731280885597575,0.0,1.0,-0.7364259409943207,HUBBARD
-0.9705297514034031,1.0,0.0,-0.7364259409943207,HUBBARD
0.34531706249699845,1.0,0.0,-0.7364259409943207,HUBBARD
0.08575046106006448,0.0,1.0,-0.7364259409943207,HUBBARD
0.05318488285925064,1.0,0.0,-1.698493349306934,ISANTI
-0.16287171789625993,1.0,0.0,-1.698493349306934,ISANTI
-0.5273724940915259,1.0,0.0,-1.698493349306934,ISANTI
-0.6980409467233591,1.0,0.0,-1.4560434953470975,ITASCA
-0.3315721816877233,1.0,0.0,-1.4560434953470975,ITASCA
-0.7606770766650413,1.0,0.0,-1.4560434953470975,ITASCA
-0.42555214204331476,1.0,0.0,-1.4560434953470975,ITASCA
0.26477336003792934,1.0,0.0,-1.4560434953470975,ITASCA
-0.3315721816877233,1.0,0.0,-1.4560434953470975,ITASCA
-1.3218289199815803,1.0,0.0,-1.4560434953470975,ITASCA
-0.05007125631633122,1.0,0.0,-1.4560434953470975,ITASCA
-0.37765828545237173,1.0,0.0,-1.4560434953470975,ITASCA
1.2046668034652144,1.0,0.0,-1.4560434953470975,ITASCA
-1.1335898503810466,1.0,0.0,-1.4560434953470975,ITASCA
1.0688450860888188,1.0,0.0,1.207063183478517,JACKSON
0.44505711283059735,1.0,0.0,1.207063183478517,JACKSON
-0.20291257757643044,1.0,0.0,1.207063183478517,JACKSON
1.6063292669099636,1.0,0.0,1.207063183478517,JACKSON
1.7945683365104976,1.0,0.0,1.207063183478517,JACKSON
-0.7606770766650413,1.0,0.0,0.21451025573413235,KANABEC
0.11747008369455665,1.0,0.0,0.21451025573413235,KANABEC
0.9948141287268519,1.0,0.0,0.21451025573413235,KANABEC
-0.3315721816877233,1.0,0.0,0.21451025573413235,KANABEC
1.4273063679320985,1.0,0.0,0.661257996410983,KANDIYOHI
0.20796605649098746,1.0,0.0,0.661257996410983,KANDIYOHI
1.5299833575539512,1.0,0.0,0.661257996410983,KANDIYOHI
0.7963562814087745,1.0,0.0,0.661257996410983,KANDIYOHI
0.8317540297492089,1.0,0.0,0.339351311832804,KITTSON
0.3190550436335794,0.0,1.0,0.339351311832804,KITTSON
-1.5444684844484646,0.0,1.0,0.339351311832804,KITTSON
-0.8267005508346518,1.0,0.0,-2.054416778859962,KOOCHICHING
-1.0493401153015363,1.0,0.0,-2.054416778859962,KOOCHICHING
-0.638461481234118,0.0,1.0,-2.054416778859962,KOOCHICHING
-1.4280817154122816,0.0,1.0,-2.054416778859962,KOOCHICHING
-1.4280817154122816,1.0,0.0,-2.054416778859962,KOOCHICHING
-0.24431101028263677,0.0,1.0,-2.054416778859962,KOOCHICHING
-1.1335898503810466,0.0,1.0,-2.054416778859962,KOOCHICHING
